species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,121670085.629651,23005204.3793314,76579885.04616146,166760286.21314055,34.9271654040404,3483537.361883255,658662.2221759267,2192559.406418439,4774515.317348071
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,173806894.662467,22667329.0847243,129378929.65640739,218234859.66852662,34.9271654040404,4976266.8298974205,648988.5114496616,3704249.3474560846,6248284.312338757
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,363245755.642016,197130036.923757,-23129116.728547692,749620628.0125797,34.9271654040404,10400092.63391284,5644031.934551232,-662209.9578075723,21462395.225633252
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,1031816064.67457,532185066.101812,-11266664.884981513,2074898794.2341213,34.9271654040404,29541935.417272903,15236995.614887444,-322575.9879064843,59406446.822452284
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,All causes,11083170.5436754,1739537.0484424,7673677.928728296,14492663.158622503,34.9271654040404,317322.3597009476,49804.70153587583,219705.14469063096,414939.57471126417
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,19028457.7578278,2004921.78519333,15098811.058848873,22958104.456806727,34.9271654040404,544803.9523879191,57402.93442082188,432294.20092310815,657313.7038527299
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,All causes,99968340.4068694,73749326.3732437,-44580339.28468825,244517020.09842706,34.9271654040404,2862194.491033761,2111517.654527794,-1276380.1118407152,7000769.093908237
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,399145054.771786,269577918.426347,-129227665.34385419,927517774.8874261,34.9271654040404,11427925.803724471,7718287.908790962,-3699918.4975058134,26555770.104954757
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,3479016.16265264,744952.019442043,2018910.2045462357,4939122.120759045,34.9271654040404,99607.74435620775,21328.728249898755,57803.436986406196,141412.05172600932
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,7238949.43326212,1005186.60597056,5268783.685559822,9209115.180964418,34.9271654040404,207258.42906291824,28779.507135562715,150850.59507721532,263666.2630486212
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,4715070.14363256,1237369.45934025,2289826.0033256705,7140314.283939449,34.9271654040404,134997.21746921717,35427.1365862719,65560.02976012423,204434.40517831006
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,14502844.7810745,2984479.17490847,8653265.598253898,20352423.9638951,34.9271654040404,415231.08483910345,85448.65122559368,247751.72843693985,582710.4412412671
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,4553483.87102244,957166.630800939,2677437.2746525994,6429530.46739228,34.9271654040404,130370.83938382498,27404.64677646624,76657.73170195115,184083.9470656988
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,8154572.59610549,1096864.61202972,6004717.956527239,10304427.235683741,34.9271654040404,233473.6444189703,31404.34098619506,171921.13608602798,295026.1527519126
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,11421570.8605298,2802248.78505442,5929163.241823138,16913978.479236465,34.9271654040404,327011.1023440953,80231.21122592599,169757.92834128038,484264.2763469103
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,32362421.4303082,5554286.0191627,21476020.832749307,43248822.02786709,34.9271654040404,926568.7912527963,159024.8150661598,614880.153723123,1238257.4287824696
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,All causes,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,All causes,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,,,,,34.9271654040404,,,,
